-1.549070279999999968e+02,-1.410281209999999987e+02,-3.153599850563380187e+02
-1.546140589999999975e+02,-1.410281209999999987e+02,-3.159849850281690351e+02
-1.546140589999999975e+02,-1.413210899999999981e+02,-3.153599850563380187e+02
-1.546140589999999975e+02,-1.413210899999999981e+02,-3.141099851126760427e+02
-1.549070279999999968e+02,-1.410281209999999987e+02,-3.141099851126760427e+02
-1.546140589999999975e+02,-1.410281209999999987e+02,-3.134849851408450832e+02
-1.549070279999999968e+02,-1.404421830000000000e+02,-3.153599850563380187e+02
-1.546140589999999975e+02,-1.404421830000000000e+02,-3.159849850281690351e+02
-1.549070279999999968e+02,-1.404421830000000000e+02,-3.141099851126760427e+02
-1.546140589999999975e+02,-1.404421830000000000e+02,-3.134849851408450832e+02
-1.549070279999999968e+02,-1.398562450000000013e+02,-3.153599850563380187e+02
-1.546140589999999975e+02,-1.398562450000000013e+02,-3.159849850281690351e+02
-1.549070279999999968e+02,-1.398562450000000013e+02,-3.141099851126760427e+02
-1.546140589999999975e+02,-1.398562450000000013e+02,-3.134849851408450832e+02
-1.549070279999999968e+02,-1.392703070000000025e+02,-3.153599850563380187e+02
-1.546140589999999975e+02,-1.392703070000000025e+02,-3.159849850281690351e+02
-1.549070279999999968e+02,-1.392703070000000025e+02,-3.141099851126760427e+02
-1.546140589999999975e+02,-1.392703070000000025e+02,-3.134849851408450832e+02
-1.549070279999999968e+02,-1.386843690000000038e+02,-3.153599850563380187e+02
-1.546140589999999975e+02,-1.386843690000000038e+02,-3.159849850281690351e+02
-1.546140589999999975e+02,-1.386843690000000038e+02,-3.147349850845070591e+02
-1.546140589999999975e+02,-1.389773380000000031e+02,-3.141099851126760427e+02
-1.546140589999999975e+02,-1.383914000000000044e+02,-3.153599850563380187e+02
-1.543210899999999981e+02,-1.416140589999999975e+02,-3.141099851126760427e+02
-1.540281209999999987e+02,-1.416140589999999975e+02,-3.147349850845070591e+02
-1.540281209999999987e+02,-1.419070279999999968e+02,-3.141099851126760427e+02
-1.540281209999999987e+02,-1.419070279999999968e+02,-3.128599851690140667e+02
-1.543210899999999981e+02,-1.416140589999999975e+02,-3.128599851690140667e+02
-1.540281209999999987e+02,-1.410281209999999987e+02,-3.159849850281690351e+02
-1.540281209999999987e+02,-1.413210899999999981e+02,-3.153599850563380187e+02
-1.543210899999999981e+02,-1.410281209999999987e+02,-3.128599851690140667e+02
-1.540281209999999987e+02,-1.404421830000000000e+02,-3.159849850281690351e+02
-1.543210899999999981e+02,-1.404421830000000000e+02,-3.128599851690140667e+02
-1.540281209999999987e+02,-1.398562450000000013e+02,-3.159849850281690351e+02
-1.543210899999999981e+02,-1.398562450000000013e+02,-3.128599851690140667e+02
-1.540281209999999987e+02,-1.392703070000000025e+02,-3.159849850281690351e+02
-1.543210899999999981e+02,-1.392703070000000025e+02,-3.128599851690140667e+02
-1.540281209999999987e+02,-1.386843690000000038e+02,-3.159849850281690351e+02
-1.543210899999999981e+02,-1.386843690000000038e+02,-3.141099851126760427e+02
-1.543210899999999981e+02,-1.386843690000000038e+02,-3.128599851690140667e+02
-1.540281209999999987e+02,-1.383914000000000044e+02,-3.153599850563380187e+02
-1.543210899999999981e+02,-1.380984310000000050e+02,-3.141099851126760427e+02
-1.540281209999999987e+02,-1.380984310000000050e+02,-3.147349850845070591e+02
-1.543210899999999981e+02,-1.380984310000000050e+02,-3.128599851690140667e+02
-1.540281209999999987e+02,-1.378054620000000057e+02,-3.141099851126760427e+02
-1.540281209999999987e+02,-1.378054620000000057e+02,-3.128599851690140667e+02
-1.534421830000000000e+02,-1.416140589999999975e+02,-3.147349850845070591e+02
-1.534421830000000000e+02,-1.419070279999999968e+02,-3.141099851126760427e+02
-1.534421830000000000e+02,-1.419070279999999968e+02,-3.128599851690140667e+02
-1.534421830000000000e+02,-1.410281209999999987e+02,-3.159849850281690351e+02
-1.534421830000000000e+02,-1.413210899999999981e+02,-3.153599850563380187e+02
-1.534421830000000000e+02,-1.404421830000000000e+02,-3.159849850281690351e+02
