-1.550265655000000038e+02,-1.221312479999999994e+02,-2.806099854303278676e+02
-1.547531280000000038e+02,-1.221312479999999994e+02,-2.812349853995901867e+02
-1.547531280000000038e+02,-1.224046854999999994e+02,-2.806099854303278676e+02
-1.547531280000000038e+02,-1.221312479999999994e+02,-2.799849854610655484e+02
-1.550265655000000038e+02,-1.215843729999999994e+02,-2.806099854303278676e+02
-1.547531280000000038e+02,-1.215843729999999994e+02,-2.812349853995901867e+02
-1.547531280000000038e+02,-1.215843729999999994e+02,-2.799849854610655484e+02
-1.547531280000000038e+02,-1.213109354999999994e+02,-2.806099854303278676e+02
-1.544796905000000038e+02,-1.237718729999999994e+02,-2.806099854303278676e+02
-1.542062530000000038e+02,-1.237718729999999994e+02,-2.812349853995901867e+02
-1.542062530000000038e+02,-1.240453104999999994e+02,-2.806099854303278676e+02
-1.542062530000000038e+02,-1.237718729999999994e+02,-2.799849854610655484e+02
-1.544796905000000038e+02,-1.232249979999999994e+02,-2.831099853073770305e+02
-1.542062530000000038e+02,-1.232249979999999994e+02,-2.837349852766393496e+02
-1.542062530000000038e+02,-1.234984354999999994e+02,-2.831099853073770305e+02
-1.542062530000000038e+02,-1.234984354999999994e+02,-2.818599853688524490e+02
-1.544796905000000038e+02,-1.232249979999999994e+02,-2.818599853688524490e+02
-1.544796905000000038e+02,-1.232249979999999994e+02,-2.806099854303278676e+02
-1.542062530000000038e+02,-1.232249979999999994e+02,-2.799849854610655484e+02
-1.544796905000000038e+02,-1.226781229999999994e+02,-2.831099853073770305e+02
-1.542062530000000038e+02,-1.226781229999999994e+02,-2.837349852766393496e+02
-1.544796905000000038e+02,-1.226781229999999994e+02,-2.818599853688524490e+02
-1.544796905000000038e+02,-1.226781229999999994e+02,-2.806099854303278676e+02
-1.542062530000000038e+02,-1.226781229999999994e+02,-2.799849854610655484e+02
-1.544796905000000038e+02,-1.221312479999999994e+02,-2.831099853073770305e+02
-1.542062530000000038e+02,-1.221312479999999994e+02,-2.837349852766393496e+02
-1.544796905000000038e+02,-1.221312479999999994e+02,-2.818599853688524490e+02
-1.542062530000000038e+02,-1.221312479999999994e+02,-2.799849854610655484e+02
-1.544796905000000038e+02,-1.215843729999999994e+02,-2.831099853073770305e+02
-1.542062530000000038e+02,-1.215843729999999994e+02,-2.837349852766393496e+02
-1.544796905000000038e+02,-1.215843729999999994e+02,-2.818599853688524490e+02
-1.542062530000000038e+02,-1.215843729999999994e+02,-2.799849854610655484e+02
-1.542062530000000038e+02,-1.213109354999999994e+02,-2.831099853073770305e+02
-1.544796905000000038e+02,-1.210374979999999994e+02,-2.818599853688524490e+02
-1.542062530000000038e+02,-1.210374979999999994e+02,-2.824849853381147682e+02
-1.544796905000000038e+02,-1.210374979999999994e+02,-2.806099854303278676e+02
-1.542062530000000038e+02,-1.210374979999999994e+02,-2.799849854610655484e+02
-1.544796905000000038e+02,-1.204906229999999994e+02,-2.818599853688524490e+02
-1.542062530000000038e+02,-1.204906229999999994e+02,-2.824849853381147682e+02
-1.544796905000000038e+02,-1.204906229999999994e+02,-2.806099854303278676e+02
-1.542062530000000038e+02,-1.204906229999999994e+02,-2.799849854610655484e+02
-1.542062530000000038e+02,-1.202171854999999994e+02,-2.818599853688524490e+02
-1.544796905000000038e+02,-1.199437479999999994e+02,-2.806099854303278676e+02
-1.542062530000000038e+02,-1.199437479999999994e+02,-2.812349853995901867e+02
-1.542062530000000038e+02,-1.199437479999999994e+02,-2.799849854610655484e+02
-1.542062530000000038e+02,-1.196703104999999994e+02,-2.806099854303278676e+02
-1.539328155000000038e+02,-1.243187479999999994e+02,-2.806099854303278676e+02
-1.536593780000000038e+02,-1.243187479999999994e+02,-2.812349853995901867e+02
-1.536593780000000038e+02,-1.245921854999999994e+02,-2.806099854303278676e+02
-1.536593780000000038e+02,-1.243187479999999994e+02,-2.799849854610655484e+02
-1.539328155000000038e+02,-1.237718729999999994e+02,-2.831099853073770305e+02
-1.536593780000000038e+02,-1.237718729999999994e+02,-2.837349852766393496e+02
-1.536593780000000038e+02,-1.240453104999999994e+02,-2.831099853073770305e+02
-1.536593780000000038e+02,-1.240453104999999994e+02,-2.818599853688524490e+02
-1.539328155000000038e+02,-1.237718729999999994e+02,-2.818599853688524490e+02
-1.536593780000000038e+02,-1.237718729999999994e+02,-2.799849854610655484e+02
-1.536593780000000038e+02,-1.232249979999999994e+02,-2.837349852766393496e+02
-1.536593780000000038e+02,-1.234984354999999994e+02,-2.793599854918032861e+02
-1.539328155000000038e+02,-1.232249979999999994e+02,-2.793599854918032861e+02
-1.536593780000000038e+02,-1.232249979999999994e+02,-2.787349855225409669e+02
-1.536593780000000038e+02,-1.226781229999999994e+02,-2.837349852766393496e+02
-1.539328155000000038e+02,-1.226781229999999994e+02,-2.793599854918032861e+02
-1.536593780000000038e+02,-1.226781229999999994e+02,-2.787349855225409669e+02
-1.536593780000000038e+02,-1.221312479999999994e+02,-2.837349852766393496e+02
-1.539328155000000038e+02,-1.221312479999999994e+02,-2.793599854918032861e+02
-1.536593780000000038e+02,-1.221312479999999994e+02,-2.787349855225409669e+02
-1.536593780000000038e+02,-1.215843729999999994e+02,-2.837349852766393496e+02
-1.539328155000000038e+02,-1.215843729999999994e+02,-2.793599854918032861e+02
-1.536593780000000038e+02,-1.215843729999999994e+02,-2.787349855225409669e+02
-1.539328155000000038e+02,-1.210374979999999994e+02,-2.831099853073770305e+02
-1.536593780000000038e+02,-1.210374979999999994e+02,-2.837349852766393496e+02
-1.539328155000000038e+02,-1.210374979999999994e+02,-2.793599854918032861e+02
-1.536593780000000038e+02,-1.210374979999999994e+02,-2.787349855225409669e+02
-1.539328155000000038e+02,-1.204906229999999994e+02,-2.831099853073770305e+02
-1.536593780000000038e+02,-1.204906229999999994e+02,-2.837349852766393496e+02
